transaction_id,customer_id,date,amount,merchant,category,country,is_international,card_type,currency,flagged
TXN007203,2638,2024-03-01,25.97,"Ross, Moody and Francis",,Germany,0,MasterCard,EUR,0
TXN007204,1874,2024-01-15,33.16,Gordon-Nelson,Entertainment,Japan,0,Visa,JPY,0
TXN007205,1450,2024-03-23,129.71,Hobbs Group,healthcare,Taiwan,0,MasterCard,TWD,0
TXN007206,2745,2024-01-16,76.84,Peterson Inc,,Singapore,0,MasterCard,SGD,0
TXN007207,1588,2024-05-15,69.48,Campbell-Johnson,None,Vietnam,0,Master Card,VND,0
TXN007208,1574,2024-02-26,55.25,Gross-Cox,,Vietnam,0,amex,VND,0
TXN007209,1597,2023-12-01,49.28,Morgan-Delacruz,Entertainment,UK,0,amex,GBP,0
TXN007210,2829,2024-05-17,100.99,Erickson-Rodriguez,Utilities,Vietnam,1,AmEx,VND,0
TXN007211,1369,2024-01-29,254.31,"Harris, Williams and Larson",Clothing,Germany,0,Master Card,EUR,0
TXN007212,2100,2024-04-16,16.97,"Bonilla, Wilson and Zhang",grocerie,Japan,0,Visa,JPY,0
TXN007213,2439,2023-12-03,34.88,Morris Ltd,healthcare,UK,1,Visa,GBP,0
TXN007214,2073,2024-03-06,27.23,"Perez, Harris and Little",Clothing,Singapore,0,Master Card,SGD,0
TXN007215,2162,2024-04-13,131.91,Rodriguez PLC,Travell,Japan,0,AmEx,JPY,0
TXN007216,1553,2024-02-21,227.64,Prince Group,Groceries,Taiwan,0,MasterCard,TWD,0
TXN007217,2239,2024-01-05,122.86,Roberts-Johnson,Health,Singapore,1,Master Card,SGD,0
TXN007218,1512,2024-05-17,,Rangel PLC,Travel,Taiwan,1,AmEx,TWD,0
TXN007219,1969,2024-03-06,36.72,"Maddox, Lam and Sims",Travel,Germany,1,MasterCard,EUR,0
TXN007220,1147,2024-04-27,107.99,Anderson Group,grocerie,USA,0,MasterCard,USD,0
TXN007221,1932,2024-02-21,12.75,Scott-Roberts,Clothing,Singapore,0,Master Card,SGD,0
TXN007222,1923,2024-03-19,2.31,Watkins-Manning,Elec-tronics,Japan,0,MasterCard,JPY,0
TXN007223,2941,2024-03-27,45.25,Kelly-Cooley,Utilities,Taiwan,0,amex,TWD,0
TXN007224,1707,2024-01-01,516.32,Rogers PLC,Elec-tronics,Taiwan,0,Master Card,TWD,0
TXN007225,2387,2024-01-29,52.63,Campbell-Kennedy,Electronics,Vietnam,0,AmEx,VND,0
TXN007226,2634,2024-03-16,21.56,"Swanson, Burton and Sutton",Electronics,Germany,0,Visa,EUR,0
TXN007227,2683,2024-02-04,89.47,Anderson PLC,None,Taiwan,0,MasterCard,TWD,0
TXN007228,1109,2023-12-14,211.51,"Baldwin, Simpson and Green",Elec-tronics,Singapore,0,Visa,SGD,0
TXN007229,1832,2024-03-26,98.19,Lambert-Townsend,,Singapore,0,AmEx,SGD,0
TXN007230,1696,2023-12-29,159.94,"Brooks, Ballard and Allen",None,UK,0,MasterCard,GBP,0
TXN007231,1409,2024-01-26,51.24,Reynolds-Mcgee,None,Taiwan,1,AmEx,TWD,0
TXN007232,1851,2024-02-10,46.67,Walker Ltd,Electronics,Vietnam,0,Visa,VND,0
TXN007233,2824,2023-12-25,15.64,"Collins, Houston and Jackson",Dining,Singapore,0,Visa,SGD,0
TXN007234,1149,2024-03-13,197.73,"Todd, Martinez and King",None,Singapore,0,Visa,SGD,0
TXN007235,2687,2024-05-25,137.99,Hebert Inc,None,Taiwan,1,MasterCard,TWD,0
TXN007236,2226,2024-02-06,308.98,Harrell-Santiago,,Taiwan,1,AmEx,TWD,0
TXN007237,1725,2023-12-15,10.19,"Bernard, Holloway and Sandoval",Travel,Japan,0,Master Card,JPY,0
TXN007238,2564,2023-12-20,136.67,Hopkins and Sons,Travel,Japan,0,AmEx,JPY,0
TXN007239,1965,2023-12-15,32.99,"Garcia, Bailey and Donaldson",,UK,0,AmEx,GBP,0
TXN007240,1442,2024-02-26,87.78,Lawrence PLC,Utilities,Germany,0,Visa,EUR,0
TXN007241,1665,2024-01-30,28.33,"Martin, Villegas and Daniel",Electronics,Vietnam,1,AmEx,VND,0
TXN007242,2781,2023-12-25,136.9,"Carr, Clark and Rodgers",Groceries,Japan,0,amex,JPY,0
TXN007243,1443,2023-12-09,30.39,Torres-Lambert,Groceries,Germany,1,amex,EUR,0
TXN007244,2077,2024-04-29,20.18,"Bishop, Shaw and Watson",Clothing,Japan,0,Visa,JPY,0
TXN007245,2741,2024-03-02,150.14,Escobar Inc,Travell,USA,0,amex,USD,0
TXN007246,1661,2024-03-21,,Larsen Ltd,grocerie,Japan,0,amex,JPY,0
TXN007247,1541,2023-12-09,129.07,Johnson-Andersen,Health,Singapore,0,amex,SGD,0
TXN007248,1977,2024-04-05,100.24,"Holt, Powell and Sanchez",healthcare,Japan,0,Master Card,JPY,0
TXN007249,1372,2023-12-09,0.21,Bass-Morgan,Elec-tronics,Japan,0,MasterCard,JPY,0
TXN007250,1374,2024-02-17,29.67,Jennings-Jenkins,,USA,0,AmEx,USD,0
TXN007251,1318,2023-12-02,13.98,Davis-Anderson,Entertainment,USA,1,Visa,USD,0
TXN007252,2911,2024-03-08,11.14,Golden PLC,Clothing,USA,0,amex,USD,0
TXN007253,1709,2024-02-26,39.5,Silva-Padilla,healthcare,Japan,0,Visa,JPY,0
TXN007254,2357,2023-12-05,126.41,"Anderson, Reyes and Deleon",Electronics,Singapore,0,AmEx,SGD,0
TXN007255,2547,2024-02-07,128.42,Jackson-Holder,Groceries,Taiwan,0,AmEx,TWD,0
TXN007256,1614,2024-01-04,445.96,"Phillips, Ellis and Weber",Clothing,USA,0,amex,USD,0
TXN007257,2001,2024-05-24,92.03,Garcia-Williamson,dinning,Germany,0,MasterCard,EUR,0
TXN007258,2941,2024-04-03,124.25,Johnson Group,Travel,Singapore,0,Visa,SGD,0
TXN007259,1968,2024-03-05,57.35,"Jones, Phillips and Ryan",,Singapore,0,MasterCard,SGD,0
TXN007260,2088,2024-03-01,125.82,Hunter-Jacobs,Entertainment,USA,0,AmEx,USD,0
TXN007261,1999,2024-03-22,11.73,"Martinez, Sweeney and Chambers",,USA,0,MasterCard,USD,0
TXN007262,2153,2024-04-25,49.0,Lee-Gates,Elec-tronics,India,0,Visa,INR,0
TXN007263,2656,2024-02-14,77.78,"Chavez, Jones and Thomas",Entertainment,India,0,amex,INR,0
TXN007264,2861,2023-12-25,4.73,Crawford-Bailey,Travell,India,0,Master Card,INR,0
TXN007265,2802,2024-02-22,10.81,Graham-Gonzalez,Travel,Singapore,0,Master Card,SGD,0
TXN007266,1479,2024-01-31,281.44,"Herrera, Koch and Mendez",Health,India,0,AmEx,INR,0
TXN007267,2040,2024-05-04,2034.0,Barker PLC,Utilities,Germany,0,MasterCard,EUR,1
TXN007268,1764,2024-02-06,32.94,Shaffer Group,grocerie,Japan,1,amex,JPY,0
TXN007269,2950,2024-03-12,171.79,Morgan-Johnson,healthcare,Japan,0,Visa,JPY,0
TXN007270,2150,2024-04-28,33.36,King Ltd,Travel,Japan,0,amex,JPY,0
TXN007271,1832,2024-01-30,25.93,"Newman, Coleman and Lawrence",dinning,India,0,AmEx,INR,0
TXN007272,1375,2024-02-20,293.58,"Wood, Lang and Ortiz",grocerie,UK,0,Visa,GBP,0
TXN007273,2191,2024-03-15,28.32,"Olson, Morris and Arellano",None,Singapore,0,AmEx,SGD,0
TXN007274,1390,2024-05-12,116.48,Campbell PLC,dinning,India,0,amex,INR,0
TXN007275,1995,2024-04-20,7.63,Choi Inc,Elec-tronics,Vietnam,0,Visa,VND,0
TXN007276,2835,2023-12-24,24.5,Price-Houston,Elec-tronics,Germany,0,Visa,EUR,0
TXN007277,1618,2024-05-02,11.6,"Johnson, Martinez and Hutchinson",Travel,Taiwan,0,Visa,TWD,0
TXN007278,1053,2023-12-11,101.04,"Young, Bennett and Estes",,Japan,0,AmEx,JPY,0
TXN007279,1938,2023-12-27,96.47,"Fox, Taylor and Koch",healthcare,Taiwan,0,Visa,TWD,0
TXN007280,2679,2024-05-15,189.51,Mercado-Henson,Dining,Taiwan,0,Master Card,TWD,0
TXN007281,2022,2024-01-19,31.61,"Wright, Schwartz and Huang",Groceries,Germany,0,amex,EUR,0
TXN007282,2293,2024-02-10,3.74,Bush-Townsend,Clothing,Vietnam,0,Visa,VND,0
TXN007283,2464,2024-03-22,8.42,"Gillespie, Lutz and Harris",Dining,Japan,0,Visa,JPY,0
TXN007284,1740,2024-05-25,151.64,Lopez LLC,Clothing,Vietnam,0,Master Card,VND,0
TXN007285,1006,2024-04-07,3.87,Griffith-Harvey,Travell,USA,0,MasterCard,USD,0
TXN007286,1723,2024-07-11,174.99,"Lee, Miller and Collins",Elec-tronics,UK,0,MasterCard,GBP,0
TXN007287,1712,2024-05-09,395.23,Rubio-Lewis,Dining,India,0,Master Card,INR,0
TXN007288,1935,2024-05-21,131.74,"Crosby, Sharp and Davis",healthcare,India,0,AmEx,INR,0
TXN007289,2901,2024-04-08,11.36,Tanner-Hernandez,Travell,Japan,0,amex,JPY,0
TXN007290,2755,2024-04-05,96.83,Brown PLC,None,Germany,0,Master Card,EUR,0
TXN007291,2704,2024-05-26,14.39,Williams PLC,Clothing,Singapore,1,AmEx,SGD,0
TXN007292,1891,2024-05-16,224.26,"Lewis, Wilcox and Roberts",None,India,1,Master Card,INR,0
TXN007293,2606,2024-01-18,230.45,"Cervantes, Johnson and Hamilton",Groceries,Vietnam,0,MasterCard,VND,0
TXN007294,2535,,29.25,Flores-Boyd,Health,Japan,1,Visa,JPY,0
TXN007295,1211,2024-05-11,1631.3999999999999,Jordan Ltd,Electronics,USA,1,Master Card,USD,1
TXN007296,1042,2024-05-24,500.05,"Lucas, Payne and Wallace",Health,Germany,0,MasterCard,EUR,0
TXN007297,1133,2024-02-20,30.17,"Macdonald, Barnett and Newman",healthcare,UK,0,AmEx,GBP,0
TXN007298,1045,2023-12-23,17.06,Burton Inc,Travel,USA,0,Master Card,USD,0
TXN007299,1730,2024-01-23,,"White, Estes and Keller",Groceries,Vietnam,0,Master Card,VND,0
TXN007300,2352,2024-01-30,238.18,Mcmahon LLC,,Singapore,0,Visa,SGD,0
TXN007301,1736,2023-12-24,201.77,Hess-Hernandez,Entertainment,Germany,0,Visa,EUR,0
TXN007302,1185,2024-01-16,31.08,Little and Sons,Utilities,Taiwan,0,amex,TWD,0
TXN007303,2567,2023-12-02,47.66,"Henderson, Carter and Taylor",Health,Vietnam,0,Master Card,VND,0
TXN007304,1619,2024-01-05,45.53,Becker-Taylor,Groceries,Vietnam,1,AmEx,VND,0
TXN007305,2783,2024-04-06,51.74,"Newton, Reese and Gallegos",Dining,Germany,1,Visa,EUR,0
TXN007306,1639,2024-05-23,100.59,"Morales, Dunlap and Perez",,Vietnam,1,Visa,VND,0
TXN007307,2459,2024-04-28,94.49,"Cook, Butler and Wagner",Elec-tronics,Japan,0,Master Card,JPY,0
TXN007308,1626,2023-12-16,149.82,"Williams, Martin and Warren",Elec-tronics,UK,0,amex,GBP,0
TXN007309,2614,2024-04-20,11.35,Sanchez Group,Dining,UK,1,AmEx,GBP,0
TXN007310,2294,2024-02-03,63.12,"Morrison, Dunn and Sullivan",healthcare,Vietnam,0,Master Card,VND,0
TXN007311,2101,2024-04-17,32.01,"Johnson, Baldwin and Wiggins",Electronics,Vietnam,0,Master Card,VND,0
TXN007312,1165,2024-03-25,41.14,Brewer-Brooks,Travel,Taiwan,1,MasterCard,TWD,0
TXN007313,2228,2024-02-02,227.04000000000002,Herrera-Brown,dinning,Taiwan,1,MasterCard,TWD,0
TXN007314,2047,2024-05-20,22.52,Lopez Inc,Electronics,Japan,0,Master Card,JPY,0
TXN007315,2899,2023-12-11,13.16,Mccoy LLC,Travell,USA,0,amex,USD,0
TXN007316,2752,2023-12-20,150.03,Reed-Byrd,grocerie,Japan,0,amex,JPY,0
TXN007317,1369,2023-12-01,135.52,Schaefer PLC,Health,USA,1,amex,USD,0
TXN007318,2332,2023-12-22,67.91,"Williams, Tucker and Dominguez",healthcare,Singapore,0,AmEx,SGD,0
TXN007319,2148,2024-05-06,5.92,Cole-Mckee,grocerie,Japan,1,Visa,JPY,0
TXN007320,2319,2024-05-06,102.57,"Hawkins, Williams and Anderson",Travell,Singapore,0,Visa,SGD,0
TXN007321,1096,2024-02-20,114.95,Harrison Group,Dining,USA,0,Master Card,USD,0
TXN007322,1932,2024-01-02,127.23,Young Group,Groceries,UK,0,AmEx,GBP,0
TXN007323,2801,2024-05-28,115.32,Huber-White,Elec-tronics,India,1,MasterCard,INR,0
TXN007324,2549,2024-04-22,3.04,Delgado-Smith,Travell,India,1,amex,INR,0
TXN007325,1167,2024-04-14,150.13,Collins-Williams,Clothing,Germany,0,amex,EUR,0
TXN007326,1362,2024-04-17,29.12,"Day, Martinez and Anderson",dinning,India,0,MasterCard,INR,0
TXN007327,1527,2023-12-20,148.2,"Garcia, Pena and Morales",healthcare,Taiwan,0,amex,TWD,0
TXN007328,1747,2024-03-27,38.9,Crawford-Willis,Travel,Vietnam,0,amex,VND,0
TXN007329,1195,2024-03-09,83.61,Delgado-Mcconnell,None,Germany,0,Visa,EUR,0
TXN007330,2097,2024-05-14,78.2,"Harrison, Hansen and Hale",Health,USA,0,MasterCard,USD,0
TXN007331,2579,2024-03-02,53.62,Johnston-Joseph,Groceries,UK,0,Visa,GBP,0
TXN007332,1485,2024-01-10,10.09,Clark Ltd,Groceries,India,0,amex,INR,0
TXN007333,1600,2024-01-24,36.21,"Davis, Moore and Wolfe",Travell,Taiwan,1,Master Card,TWD,0
TXN007334,1025,2024-02-14,253.91,"Salas, Lamb and Townsend",Elec-tronics,India,0,amex,INR,0
TXN007335,2200,2024-01-12,44.53,Flowers PLC,healthcare,Japan,0,amex,JPY,0
TXN007336,2972,2023-12-27,48.21,Carney Group,Utilities,Taiwan,1,MasterCard,TWD,0
TXN007337,2898,2024-04-20,11.35,Richards Ltd,healthcare,Taiwan,0,AmEx,TWD,0
TXN007338,2654,2023-12-08,151.18,Mason-Bishop,dinning,Germany,0,MasterCard,EUR,0
TXN007339,1869,2024-01-04,43.8,Guzman-Adams,Travel,Vietnam,0,MasterCard,VND,0
TXN007340,2487,2024-03-03,173.59,"Garcia, Salinas and Contreras",Dining,UK,0,Master Card,GBP,0
TXN007341,2992,2023-12-12,44.8,Obrien-Vargas,,Singapore,0,MasterCard,SGD,0
TXN007342,2987,2024-02-05,62.33,"Walsh, Murphy and Santos",Utilities,Vietnam,0,AmEx,VND,0
TXN007343,1536,2024-03-05,6.06,"Joyce, Holland and Delgado",Clothing,Germany,0,Visa,EUR,0
TXN007344,1955,2024-01-04,51.76,Ramirez-Hebert,,Singapore,0,MasterCard,SGD,0
TXN007345,1573,2024-05-10,59.94,Diaz-Gonzalez,Dining,USA,1,MasterCard,USD,0
TXN007346,2313,2024-01-06,390.94,"Black, King and Brown",healthcare,Japan,0,MasterCard,JPY,0
TXN007347,2141,2024-04-27,119.59,Wilson-Clark,Utilities,Vietnam,0,AmEx,VND,0
TXN007348,1867,2024-04-17,564.86,Young LLC,,UK,0,AmEx,GBP,0
TXN007349,1064,2024-03-21,126.74,Powers PLC,Health,Singapore,0,Visa,SGD,0
TXN007350,2984,2024-05-26,71.7,"Lee, Gilbert and Adams",Groceries,USA,1,AmEx,USD,0
TXN007351,1252,2024-01-29,28.64,Mcdowell-Henry,Clothing,Germany,0,AmEx,EUR,0
TXN007352,1691,2024-04-07,111.46,Spencer-Hughes,None,Germany,0,Master Card,EUR,0
TXN007353,1225,2024-03-14,0.89,Gonzalez and Sons,Electronics,Taiwan,0,Master Card,TWD,0
TXN007354,1742,2024-03-18,47.72,Nguyen-Martinez,Electronics,Taiwan,0,Master Card,TWD,0
TXN007355,1705,2024-03-20,136.72,Flores Inc,Clothing,Singapore,0,Visa,SGD,0
TXN007356,2206,2023-12-07,50.38,Jones-Miller,dinning,USA,0,AmEx,USD,0
TXN007357,2512,2023-12-24,114.87,"Sawyer, Wade and Hensley",Electronics,UK,0,amex,GBP,0
TXN007358,1364,2024-01-02,47.99,"Brown, Mcdonald and Mendez",Health,Vietnam,0,AmEx,VND,0
TXN007359,2340,2024-05-26,23.08,"Fletcher, Holt and Sweeney",Travel,Japan,0,Visa,JPY,0
TXN007360,1988,2024-03-29,14.2,Jones PLC,Health,Japan,0,AmEx,JPY,0
TXN007361,1565,2024-05-29,67.98,"Harris, Marshall and Rose",Health,India,0,amex,INR,0
TXN007362,2314,2023-12-24,43.04,Salinas LLC,Travell,Germany,0,AmEx,EUR,0
TXN007363,1927,2024-02-19,29.86,"Powell, Pittman and Sweeney",Groceries,UK,0,Visa,GBP,0
TXN007364,1669,2024-04-15,1.92,"Thomas, Hoover and Wong",dinning,India,0,Master Card,INR,0
TXN007365,2903,2024-04-03,26.45,Bowman PLC,dinning,Vietnam,1,MasterCard,VND,0
TXN007366,1604,2024-04-02,68.01,"Carlson, Robinson and Kaufman",grocerie,Vietnam,0,MasterCard,VND,0
TXN007367,2253,2024-05-21,22.57,"Barajas, Owens and Cohen",Travell,UK,0,AmEx,GBP,0
TXN007368,1047,2024-01-08,111.97,"Goodman, Romero and Davis",Elec-tronics,Taiwan,0,AmEx,TWD,0
TXN007369,1226,2024-01-23,85.36,Harris-Chavez,Electronics,UK,0,Master Card,GBP,0
TXN007370,1994,2024-05-01,33.19,"Gill, Day and Beasley",Dining,Singapore,0,amex,SGD,0
TXN007371,2603,2024-04-11,91.38,Jimenez Ltd,Dining,India,0,AmEx,INR,0
TXN007372,2048,2024-07-20,76.5,Shaffer-Carson,grocerie,Vietnam,0,AmEx,VND,0
TXN007373,1729,2024-01-10,111.65,Camacho-Martinez,Elec-tronics,Singapore,0,AmEx,SGD,0
TXN007374,2218,2024-02-19,321.17,Davis-Miller,Health,India,0,AmEx,INR,0
TXN007375,2340,2024-02-25,146.17,Christian and Sons,healthcare,Germany,0,amex,EUR,0
TXN007376,1369,1987-11-07,57.69,Flores Group,Clothing,India,0,Master Card,INR,0
TXN007377,2737,2024-01-02,177.71,Reyes-Bryant,grocerie,Taiwan,0,Visa,TWD,0
TXN007378,1946,2023-12-14,140.67,"Warren, Johnson and Morales",,India,0,MasterCard,INR,0
TXN007379,1055,2024-04-01,84.45,Green Inc,Clothing,UK,0,Visa,GBP,0
TXN007380,2488,2024-01-26,135.16,Wagner-Gonzales,dinning,Germany,0,AmEx,EUR,0
TXN007381,2095,2023-12-10,182.37,Patterson and Sons,dinning,India,0,amex,INR,0
TXN007382,1354,2023-12-19,214.7,"Johnson, Michael and Burgess",Travell,UK,0,MasterCard,GBP,0
TXN007383,1530,2024-03-13,20.73,"Cantrell, Torres and Riddle",Travell,Vietnam,0,amex,VND,0
TXN007384,1167,2024-03-23,1998.12,"Jones, Ross and Jones",Travell,Japan,0,Visa,JPY,1
TXN007385,2423,2024-02-29,83.83,Taylor-Armstrong,grocerie,USA,0,AmEx,USD,0
TXN007386,1622,2024-02-11,53.72,Powers-Moore,Entertainment,Japan,0,AmEx,JPY,0
TXN007387,1023,2024-02-11,151.24,Pope-Carlson,healthcare,Japan,0,MasterCard,JPY,0
TXN007388,2364,2024-05-20,74.2,Martin PLC,Dining,Japan,0,amex,JPY,0
TXN007389,1135,2024-01-08,36.37,"Ruiz, Jackson and Kirk",grocerie,India,0,MasterCard,INR,0
TXN007390,1314,2023-12-01,179.14,"Ortega, Mccall and Williams",None,India,0,Master Card,INR,0
TXN007391,2028,2024-05-31,137.56,"Hernandez, Robles and Stevens",None,UK,0,MasterCard,GBP,0
TXN007392,1484,2024-05-31,103.48,"Carr, Ali and Day",healthcare,India,0,Master Card,INR,0
TXN007393,2800,2024-01-20,30.95,"Harper, Dorsey and Hines",Electronics,Singapore,0,amex,SGD,0
TXN007394,1677,2024-01-07,533.45,Key LLC,Clothing,Singapore,0,MasterCard,SGD,0
TXN007395,2870,2024-05-02,99.96,Moreno LLC,Health,Singapore,1,MasterCard,SGD,0
TXN007396,1219,2024-04-30,16.05,Bates-Martinez,Groceries,Japan,1,MasterCard,JPY,0
TXN007397,1073,2024-02-09,6.17,"Burke, Zimmerman and Banks",None,Japan,0,Master Card,JPY,0
TXN007398,1169,2024-04-21,11.34,Mitchell PLC,Utilities,Japan,0,MasterCard,JPY,0
TXN007399,2503,2024-02-06,209.96,Miles-Elliott,None,Vietnam,0,AmEx,VND,0
TXN007400,1781,2024-03-13,150.93,Campbell-Johnson,,Taiwan,0,amex,TWD,0
TXN007401,2917,2024-01-04,48.99,Meza and Sons,healthcare,Singapore,0,Master Card,SGD,0
TXN007402,2554,2023-12-03,19.47,"King, Brown and Duffy",Health,Germany,0,amex,EUR,0
TXN007403,2218,2024-04-05,101.99,Foster Inc,,Vietnam,0,amex,VND,0
TXN007404,1228,2023-12-15,221.92,Wilson Group,Travell,Vietnam,0,Master Card,VND,0
TXN007405,2647,2024-02-05,12.39,Roach Inc,healthcare,USA,0,amex,USD,0
TXN007406,1591,2024-05-16,149.81,Anderson-Hood,healthcare,Singapore,0,Master Card,SGD,0
TXN007407,1219,2023-12-25,77.59,"Vazquez, Greer and Young",Utilities,Vietnam,0,AmEx,VND,0
TXN007408,1664,2024-01-13,93.64,Waller PLC,Clothing,Germany,1,Visa,EUR,0
TXN007409,2534,2024-05-25,177.12,"Flores, Hunt and Matthews",Entertainment,Germany,0,MasterCard,EUR,0
TXN007410,1246,2024-04-16,104.53,Meyer and Sons,Groceries,Vietnam,1,Master Card,VND,0
TXN007411,2507,2024-03-11,55.94,Lowe LLC,Entertainment,Germany,1,amex,EUR,0
TXN007412,2421,2024-04-21,196.7,Everett-Boyd,Travell,Taiwan,1,Master Card,TWD,0
TXN007413,1592,2024-01-26,38.8,"Jones, Peters and Browning",,Taiwan,1,amex,TWD,0
TXN007414,1691,2023-12-19,48.63,"Black, Pierce and Robbins",Health,Taiwan,0,AmEx,TWD,0
TXN007415,1311,2024-02-05,35.07,"Edwards, Martinez and Maldonado",Elec-tronics,Japan,0,amex,JPY,0
TXN007416,2309,2023-12-19,43.65,Weber Inc,Electronics,Vietnam,0,AmEx,VND,0
TXN007417,1577,2024-03-17,194.25,"Rogers, Mitchell and Woods",Travel,Japan,0,amex,JPY,0
TXN007418,2914,2024-02-14,25.16,Byrd-Smith,Travel,India,0,amex,INR,0
TXN007419,2300,2024-05-16,29.0,Johnson Inc,Travell,USA,0,MasterCard,USD,0
TXN007420,1940,2024-01-11,35.94,Stevens Ltd,Clothing,Singapore,0,Master Card,SGD,0
TXN007421,2612,2024-04-24,124.8,"Caldwell, Hayes and Taylor",Health,USA,1,Master Card,USD,0
TXN007422,1750,2024-04-13,48.1,Mendez Inc,Electronics,India,0,AmEx,INR,0
TXN007423,2672,2024-03-15,27.78,"Jones, Hall and Rich",Travel,Singapore,0,amex,SGD,0
TXN007424,1830,2024-05-11,174.31,"Neal, Gibson and Perkins",grocerie,UK,1,Master Card,GBP,0
TXN007425,1777,2024-05-04,114.06,Yang and Sons,Travel,USA,0,amex,USD,0
TXN007426,2127,2024-04-20,0.35,Moreno-Bruce,grocerie,Germany,0,AmEx,EUR,0
TXN007427,1908,2024-04-14,92.2,Hardy-Martin,Dining,Germany,0,amex,EUR,0
TXN007428,1520,2024-05-12,97.63,White-Faulkner,Travell,Taiwan,1,MasterCard,TWD,0
TXN007429,2032,2024-05-03,23.22,Pena and Sons,Elec-tronics,Taiwan,0,amex,TWD,0
TXN007430,1142,2024-05-24,199.61,"Gonzales, Johnson and Cook",Electronics,Singapore,0,AmEx,SGD,0
TXN007431,1960,2024-05-27,29.89,Rush and Sons,grocerie,USA,0,amex,USD,0
TXN007432,1759,2024-05-10,37.88,Woods-Baxter,dinning,Germany,0,amex,EUR,0
TXN007433,1947,2024-01-12,132.72,"Lee, Deleon and Rangel",Elec-tronics,UK,0,Visa,GBP,0
TXN007434,2901,2024-05-14,74.03,"Lewis, Wilkerson and Hess",None,UK,0,Visa,GBP,0
TXN007435,1455,2024-05-10,45.34,Klein-Drake,,Singapore,0,AmEx,SGD,0
TXN007436,1959,2024-03-13,30.55,"Curtis, Thomas and Hunter",Travell,Japan,0,amex,JPY,0
TXN007437,1547,2024-02-10,80.35,Ramirez LLC,Travell,Vietnam,0,amex,VND,0
TXN007438,2541,2023-12-01,123.74,"Cook, Wilson and Smith",Entertainment,Taiwan,1,Master Card,TWD,0
TXN007439,1061,2024-03-28,6.32,"Jackson, Ward and Rogers",Utilities,Vietnam,0,Master Card,VND,0
TXN007440,2695,2024-02-11,1161.6,Graham Group,dinning,UK,0,AmEx,GBP,1
TXN007441,2810,2024-05-18,67.61,Rivera-Wood,healthcare,Singapore,0,Visa,SGD,0
TXN007442,2400,2024-06-10,17.17,Fletcher-Cole,Travell,UK,0,amex,GBP,0
TXN007443,1346,2024-04-02,304.69,Miller Ltd,Travell,Germany,1,Visa,EUR,0
TXN007444,2146,2024-04-09,312.27,Oconnell-Rodriguez,Utilities,Singapore,0,Visa,SGD,0
TXN007445,1236,2024-04-27,232.31,"Meyer, Arnold and Hays",Elec-tronics,Vietnam,0,Master Card,VND,0
TXN007446,1333,2024-05-08,14.84,"Obrien, Gray and Ramos",Utilities,India,1,Master Card,INR,0
TXN007447,1140,2023-12-10,69.75,Sims PLC,Clothing,Taiwan,0,AmEx,TWD,0
TXN007448,2149,2024-03-14,127.77,Hartman Inc,Travell,Taiwan,0,Visa,TWD,0
TXN007449,2391,2024-04-15,130.92,Hart Ltd,healthcare,Japan,0,Visa,JPY,0
TXN007450,2612,2024-03-23,68.87,Hensley-Mendez,healthcare,Vietnam,0,amex,VND,0
TXN007451,1723,2024-01-26,31.58,"Williams, Banks and Cruz",,Taiwan,0,amex,TWD,0
TXN007452,2992,2024-04-25,269.2,"Henry, Atkinson and Lozano",Dining,UK,0,Master Card,GBP,0
TXN007453,2817,2024-04-22,8.77,Holt-Hill,Dining,Taiwan,0,Master Card,TWD,0
TXN007454,2578,2024-02-04,0.05,Carter-Fitzgerald,Electronics,India,0,AmEx,INR,0
TXN007455,2977,2023-12-17,49.35,Guerrero-Chang,healthcare,Taiwan,0,AmEx,TWD,0
TXN007456,1953,2024-05-14,43.85,Dickerson Group,None,Japan,0,Visa,JPY,0
TXN007457,2791,2024-01-31,69.01,Allison-Larson,healthcare,Germany,0,Visa,EUR,0
TXN007458,2034,2024-01-19,4.86,"Rivera, Romero and Kelly",None,Germany,0,MasterCard,EUR,0
TXN007459,2833,2024-04-13,112.77,Nelson LLC,Travell,Japan,0,AmEx,JPY,0
TXN007460,2193,2024-04-01,260.79,Mcclure Ltd,,Taiwan,0,amex,TWD,0
TXN007461,2187,2023-12-18,106.96,"Smith, Sanders and Carter",Elec-tronics,Vietnam,0,amex,VND,0
TXN007462,2151,2024-03-24,67.43,Oliver-Brown,Utilities,Japan,0,Master Card,JPY,0
TXN007463,2227,2024-02-08,113.75,Clay-Smith,Health,UK,0,MasterCard,GBP,0
TXN007464,1926,2023-12-04,45.07,Cline-Adams,Entertainment,USA,0,amex,USD,0
TXN007465,2960,2024-03-16,154.09,"Campbell, Garner and Lewis",Clothing,Germany,0,Visa,EUR,0
TXN007466,2363,2024-02-25,,Mendoza-Ramos,Groceries,Japan,0,Visa,JPY,0
TXN007467,2145,2024-05-12,176.99,Clarke-Singleton,Utilities,Japan,0,Visa,JPY,0
TXN007468,2982,2024-01-20,36.7,"Allen, Dawson and Green",dinning,UK,0,amex,GBP,0
TXN007469,1009,2024-05-10,100.94,Stevenson-Lester,Health,Taiwan,0,Master Card,TWD,0
TXN007470,1572,2024-02-15,91.44,Woods-Kim,Travel,UK,0,Master Card,GBP,0
TXN007471,1789,2024-04-03,12.76,Hill and Sons,Travel,India,1,AmEx,INR,0
